timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-28T20:49:41,codecarbon,1b65e519-9ff7-4576-97d3-65cd7fd27ac2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,425.7269462000113,0.0002318999239958,5.447151655909159e-07,14.0,0.0,5.953227996826172,0.0016551006744998,0,0.0007028519426947,0.0023579526171945,Brazil,BRA,são paulo,,,Windows-10-10.0.26120-SP0,3.10.11,2.7.2,8,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,,,-46.6409,-23.6283,15.875274658203123,machine,N,1.0
2024-11-28T20:49:44,codecarbon,1b65e519-9ff7-4576-97d3-65cd7fd27ac2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,428.9633028000244,0.0002336590415064,5.447063652794027e-07,14.0,0.0,5.953227996826172,0.0016676691114999,0,0.0007081701684696,0.0023758392799695,Brazil,BRA,são paulo,,,Windows-10-10.0.26120-SP0,3.10.11,2.7.2,8,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,,,-46.6409,-23.6283,15.875274658203123,machine,N,1.0
2024-11-28T20:50:10,codecarbon,1b65e519-9ff7-4576-97d3-65cd7fd27ac2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,454.907772400009,0.000247794151237,5.447129424272432e-07,14.0,0.0,5.953227996826172,0.0017685377352221,0,0.0007510269863484,0.0025195647215706,Brazil,BRA,são paulo,,,Windows-10-10.0.26120-SP0,3.10.11,2.7.2,8,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,,,-46.6409,-23.6283,15.875274658203123,machine,N,1.0
2024-11-28T20:51:05,codecarbon,8fd0457a-b334-4830-9ac2-95e58f8d34eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.10282799997367,4.956388596762548e-06,5.444888771683794e-07,14.0,0.0,5.953227996826172,3.53824803888953e-05,0,1.5013954686170269e-05,5.039643507506557e-05,Brazil,BRA,são paulo,,,Windows-10-10.0.26120-SP0,3.10.11,2.7.2,8,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,,,-46.6409,-23.6283,15.875274658203123,machine,N,1.0
2024-11-28T20:51:15,codecarbon,8fd0457a-b334-4830-9ac2-95e58f8d34eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.03307509998558,1.0361971730475102e-05,5.44419211086019e-07,14.0,0.0,5.953227996826172,7.397216438894652e-05,0,3.138810455882162e-05,0.0001053602689477,Brazil,BRA,são paulo,,,Windows-10-10.0.26120-SP0,3.10.11,2.7.2,8,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,,,-46.6409,-23.6283,15.875274658203123,machine,N,1.0
2024-12-08T12:09:21,codecarbon,c19e815e-2d0d-4934-b57c-eda520cf8d54,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3846.39164039999,0.0020951665683014405,5.447096302662415e-07,14.0,0.0,5.953227996826172,0.014953515115777976,0,0.006350086058637769,0.02130360117441575,Brazil,BRA,são paulo,,,Windows-10-10.0.26120-SP0,3.10.11,2.7.2,8,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,,,-45.4911,-23.6302,15.875274658203125,machine,N,1.0
